Seed,Theta,A,Cost
20,4.0,1,"[18480.0, 17924.0, 9768.0, 3104.0, 720.0, 84.0]"
20,4.1,1,"[19298.699999999993, 18027.700000000445, 9331.6000000004, 3107.799999999958, 803.6000000000028, 245.99999999999977, 57.40000000000001]"
20,4.199999999999999,1,"[19916.40000000178, 18328.800000001505, 9365.999999999953, 3183.5999999999663, 827.4000000000025, 176.39999999999992]"
20,4.299999999999999,1,"[20111.09999999823, 19315.599999998365, 9752.399999999981, 3160.500000000032, 804.0999999999979, 202.10000000000014, 73.09999999999997, 17.199999999999996]"
20,4.399999999999999,1,"[20341.200000000354, 19808.800000000178, 10551.199999999526, 3775.200000000053, 950.3999999999967, 277.2000000000001, 83.6, 17.599999999999994]"
20,4.499999999999998,1,"[21118.499999999996, 19682.999999999996, 10295.999999999998, 3662.9999999999995, 890.9999999999999, 188.99999999999997, 67.49999999999999, 13.499999999999995]"
20,4.599999999999998,1,"[21440.599999999315, 20189.39999999971, 11398.80000000052, 3758.1999999999493, 975.2000000000032, 225.39999999999975, 18.39999999999999]"
20,4.6999999999999975,1,"[22198.100000001945, 20788.100000001727, 10748.900000000172, 3933.899999999941, 1156.2000000000053, 192.69999999999985, 65.79999999999995, 18.79999999999999]"
20,4.799999999999997,1,"[22459.199999998058, 21547.199999998196, 11193.599999999764, 3926.4000000000574, 1084.7999999999954, 340.8000000000004, 71.99999999999996]"
20,4.899999999999997,1,"[22785.000000001044, 21496.30000000066, 11490.499999999505, 3959.2000000000507, 1220.1000000000001, 279.2999999999999, 19.599999999999987]"
20,4.9999999999999964,1,"[23479.999999999996, 22239.999999999996, 11604.999999999998, 3789.9999999999995, 979.9999999999999, 294.99999999999994, 49.99999999999997]"
