Seed,Theta,A,Payoff
19,4.0,1,"[22397.3, 33804.775, 40739.175, 43825.725000000006, 44757.0, 44963.850000000006, 44995.5]"
19,4.1,1,"[23276.85, 34633.8, 41551.399999999994, 44721.375, 45746.77500000001, 45940.05, 45986.20000000001, 45995.40000000001]"
19,4.199999999999999,1,"[23552.924999999996, 35344.375, 42521.924999999996, 45693.524999999994, 46713.8, 46962.5]"
19,4.299999999999999,1,"[24034.749999999996, 36115.649999999994, 43186.624999999985, 46474.099999999984, 47582.57499999998, 47932.94999999998, 47971.34999999998, 47995.27499999998]"
19,4.399999999999999,1,"[24560.324999999993, 36829.825, 44331.34999999999, 47775.599999999984, 48735.624999999985, 48970.67499999998]"
19,4.499999999999998,1,"[24789.074999999993, 37270.34999999999, 44955.524999999994, 48450.72499999999, 49615.42499999999, 49900.34999999999, 49985.274999999994, 49990.2, 49994.95]"
19,4.599999999999998,1,"[25210.72499999999, 38128.44999999998, 45833.84999999998, 49464.89999999998, 50648.09999999997, 50938.799999999974, 50994.89999999997]"
19,4.6999999999999975,1,"[26083.29999999999, 38844.474999999984, 47071.89999999998, 50455.82499999997, 51604.94999999996, 51937.59999999996, 51984.399999999965, 51994.79999999996]"
19,4.799999999999997,1,"[26849.649999999987, 40258.72499999998, 47933.674999999974, 51553.87499999997, 52655.799999999974, 52963.12499999997, 52994.774999999965]"
19,4.899999999999997,1,"[26531.424999999985, 40198.02499999998, 48616.89999999997, 52305.14999999998, 53638.64999999998, 53940.674999999974, 53994.59999999998]"
19,4.9999999999999964,1,"[27164.77499999998, 41283.87499999997, 49797.899999999965, 53542.649999999965, 54741.64999999997, 54961.49999999997]"
