Seed,Theta,A,Payoff
0,4.0,1,"[22787.4, 34096.22499999999, 40747.424999999996, 43817.1, 44689.95, 44910.3, 44964.149999999994, 44991.075]"
0,4.1,1,"[23300.324999999997, 34818.075, 41691.075, 44662.450000000004, 45654.925, 45935.600000000006, 45986.200000000004]"
0,4.199999999999999,1,"[23170.1, 34914.774999999994, 42070.125, 45651.825, 46699.549999999996, 46957.725000000006, 46981.225]"
0,4.299999999999999,1,"[24236.624999999993, 36427.999999999985, 43685.17499999999, 46795.349999999984, 47750.69999999998, 47942.39999999998, 47995.19999999998]"
0,4.399999999999999,1,"[24350.774999999994, 36467.74999999999, 43903.39999999999, 47446.999999999985, 48627.974999999984, 48941.42499999999, 48990.19999999998]"
0,4.499999999999998,1,"[24858.89999999999, 37224.524999999994, 44849.92499999999, 48459.47499999999, 49629.92499999999, 49880.44999999999, 49980.075, 49994.999999999985]"
0,4.599999999999998,1,"[25704.12499999999, 38213.64999999998, 45955.74999999997, 49489.87499999997, 50648.09999999998, 50943.89999999997, 50984.699999999975, 50994.89999999997]"
0,4.6999999999999975,1,"[26030.32499999999, 39046.124999999985, 47043.22499999998, 50674.39999999997, 51683.024999999965, 51953.34999999996, 51994.79999999996]"
0,4.799999999999997,1,"[26489.324999999986, 39791.424999999974, 47916.89999999997, 51505.49999999997, 52628.924999999974, 52957.59999999997]"
0,4.899999999999997,1,"[26788.824999999986, 40434.27499999998, 48707.27499999997, 52380.074999999975, 53606.02499999998, 53924.39999999998, 53983.799999999974, 53989.19999999998]"
0,4.9999999999999964,1,"[27180.99999999998, 40930.72499999998, 49482.924999999974, 53283.82499999997, 54570.99999999997, 54857.07499999997, 54950.57499999997, 54994.49999999997]"
