Seed,Theta,A,Payoff
29,4.0,1,"[22341.925000000003, 33619.175, 40580.825, 43622.95, 44684.925, 44923.5, 44977.575, 44986.65]"
29,4.1,1,"[22815.9, 34012.174999999996, 41160.575, 44468.600000000006, 45637.00000000001, 45908.15000000001, 45990.8]"
29,4.199999999999999,1,"[23331.7, 35114.25, 42381.549999999996, 45524.95, 46591.55, 46901.375, 46976.65, 46995.375]"
29,4.299999999999999,1,"[23831.975, 35832.04999999999, 43431.874999999985, 46752.44999999998, 47721.449999999975, 47961.749999999985, 47985.59999999998]"
29,4.399999999999999,1,"[24519.024999999994, 36842.724999999984, 44330.94999999998, 47755.224999999984, 48735.27499999998, 48965.77499999998]"
29,4.499999999999998,1,"[24818.374999999993, 36842.87499999999, 44623.54999999999, 48415.07499999999, 49640.22499999999, 49930.22499999999, 49980.149999999994]"
29,4.599999999999998,1,"[25230.22499999999, 37724.54999999999, 45476.19999999998, 49200.299999999974, 50515.574999999975, 50877.74999999997, 50989.799999999974]"
29,4.6999999999999975,1,"[25828.67499999999, 38855.749999999985, 46926.049999999974, 50502.72499999997, 51672.24999999996, 51906.24999999996, 51968.72499999996, 51994.72499999996]"
29,4.799999999999997,1,"[26520.79999999999, 39833.874999999985, 47852.99999999998, 51383.074999999975, 52639.37499999997, 52931.024999999965, 52989.399999999965, 52994.774999999965]"
29,4.899999999999997,1,"[27216.799999999985, 40782.199999999975, 48865.52499999998, 52315.34999999998, 53562.67499999998, 53924.39999999997, 53983.79999999998]"
29,4.9999999999999964,1,"[27691.67499999998, 41276.09999999998, 49533.49999999997, 53344.87499999997, 54549.149999999965, 54862.49999999997, 54961.49999999997]"
