Seed,Theta,A,Social_Welfare
48,4.0,1,"[2494.7000000000007, 3758.5, 4500.3499999999985, 4841.649999999994, 4964.5, 4992.074999999997, 4999.0]"
48,4.1,1,"[2504.1000000004387, 3773.225000004135, 4509.800000006275, 4863.875000007312, 4970.300000007621, 4995.500000007698]"
48,4.199999999999999,1,"[2497.4499999980326, 3730.5499999962376, 4494.949999999444, 4839.925000001458, 4961.500000002168, 4992.50000000235, 4997.500000002379]"
48,4.299999999999999,1,"[2536.175000002051, 3752.150000003814, 4517.799999999785, 4845.799999997864, 4959.074999997203, 4989.999999997031, 4997.499999996988, 4999.499999996973]"
48,4.399999999999999,1,"[2458.0999999992164, 3711.5749999955588, 4501.149999993264, 4841.674999992269, 4961.299999991919, 4995.499999991815]"
48,4.499999999999998,1,"[2505.474999999995, 3788.0499999999956, 4515.549999999996, 4854.874999999993, 4960.2249999999985, 4990.924999999996, 4998.999999999993]"
48,4.599999999999998,1,"[2529.0000000012515, 3794.1500000049346, 4532.575000007069, 4866.075000008037, 4969.075000008343, 4995.500000008418]"
48,4.6999999999999975,1,"[2516.8249999978216, 3752.2749999979496, 4516.050000002382, 4852.450000004341, 4961.075000004967, 4994.000000005159, 4998.150000005182, 4998.150000005182, 4999.575000005185]"
48,4.799999999999997,1,"[2488.8750000021428, 3776.550000001371, 4549.92499999686, 4862.499999995038, 4967.849999994432, 4994.074999994271, 4998.499999994245]"
48,4.899999999999997,1,"[2518.3249999983746, 3764.9499999947366, 4552.499999992455, 4884.424999991483, 4977.149999991219, 4997.574999991164]"
48,4.9999999999999964,1,"[2521.874999999989, 3787.549999999981, 4534.174999999981, 4863.474999999984, 4971.924999999981, 4995.849999999977]"
