Seed,Theta,A,Payoff
23,4.0,1,"[21433.125, 21297.65, 13614.875, 7818.575000000001, 5683.15, 5189.075, 5015.5]"
23,4.1,1,"[21860.675000000003, 21475.149999999998, 13706.7, 8031.2750000000015, 5807.450000000001, 5208.299999999999, 5047.2, 5015.9]"
23,4.199999999999999,1,"[22220.299999999996, 22039.699999999997, 13968.874999999998, 8278.675, 6099.25, 5206.775, 5032.6]"
23,4.299999999999999,1,"[22489.1, 22958.199999999997, 15022.699999999997, 8351.324999999999, 5839.0, 5169.875, 5016.35, 5012.475]"
23,4.399999999999999,1,"[23034.324999999993, 22911.274999999994, 14867.399999999996, 8535.574999999999, 5962.299999999999, 5127.65, 5017.1]"
23,4.499999999999998,1,"[23728.199999999997, 23441.349999999995, 14720.474999999997, 8345.374999999998, 5935.875, 5317.225, 5060.5]"
23,4.599999999999998,1,"[23955.524999999994, 23776.57499999999, 14987.674999999996, 8245.949999999999, 5990.549999999999, 5273.325000000001, 5075.4, 5013.0]"
23,4.6999999999999975,1,"[24550.97499999999, 24149.84999999999, 15979.974999999995, 9023.624999999998, 5985.25, 5086.375]"
23,4.799999999999997,1,"[24851.99999999999, 24866.94999999999, 15657.574999999993, 8459.649999999998, 5799.699999999999, 5126.175]"
23,4.899999999999997,1,"[25495.649999999987, 25095.42499999999, 15467.774999999994, 8514.374999999998, 5895.15, 5288.325, 5065.6, 5019.025]"
23,4.9999999999999964,1,"[25984.899999999983, 25696.599999999984, 16571.14999999999, 8961.149999999996, 5938.649999999999, 5136.0, 5029.0, 5019.5]"
