Seed,Theta,A,Social_Welfare
36,4.0,1,"[2451.5750000000007, 3699.0999999999985, 4436.050000000003, 4825.824999999997, 4951.425000000003, 4990.7750000000015, 4998.25, 4999.5]"
36,4.1,1,"[2471.6750000003485, 3741.250000004042, 4498.850000006249, 4838.225000007238, 4960.800000007599, 4991.800000007686, 4998.57500000771, 4999.57500000771]"
36,4.199999999999999,1,"[2512.5749999980108, 3788.274999996149, 4527.024999999638, 4845.300000001487, 4966.600000002196, 4991.875000002343, 4998.150000002388]"
36,4.299999999999999,1,"[2478.1000000019667, 3730.275000003785, 4505.224999999853, 4845.924999997864, 4966.999999997162, 4994.999999997002]"
36,4.399999999999999,1,"[2506.27499999907, 3709.274999995563, 4478.099999993334, 4842.174999992269, 4967.524999991903, 4993.149999991831, 4998.499999991815, 4998.999999991807]"
36,4.499999999999998,1,"[2456.849999999995, 3717.774999999994, 4468.299999999996, 4831.2249999999985, 4958.300000000003, 4992.500000000007, 4999.5]"
36,4.599999999999998,1,"[2480.1500000011147, 3732.175000004747, 4484.150000006928, 4851.150000007998, 4963.500000008331, 4993.000000008411, 4997.500000008418, 4999.500000008426]"
36,4.6999999999999975,1,"[2534.049999997791, 3793.474999998194, 4540.100000002531, 4868.425000004434, 4972.925000005045, 4998.075000005185]"
36,4.799999999999997,1,"[2461.8000000021057, 3723.1750000016764, 4472.549999997318, 4838.674999995186, 4952.024999994523, 4991.14999999429, 4997.649999994246, 4998.724999994243, 4999.5749999942345]"
36,4.899999999999997,1,"[2520.1999999983746, 3754.8999999947773, 4503.449999992597, 4864.374999991553, 4972.57499999123, 4995.149999991168, 4998.499999991152, 4999.5749999911495]"
36,4.9999999999999964,1,"[2509.2999999999847, 3779.924999999981, 4524.52499999998, 4856.14999999998, 4962.299999999981, 4992.499999999978, 4995.999999999978, 4998.499999999978, 4999.499999999978]"
