Seed,Theta,A,Social_Welfare
23,4.0,1,"[2537.125, 3757.6500000000015, 4526.875, 4870.575000000001, 4971.15, 4993.075, 4999.5]"
23,4.1,1,"[2516.8750000000255, 3779.5499999994354, 4526.799999999614, 4857.8750000000455, 4962.849999999998, 4990.999999999999, 4998.0, 4999.5]"
23,4.199999999999999,1,"[2518.0999999982523, 3761.2999999985004, 4510.4750000000295, 4843.075000000044, 4952.649999999994, 4992.575, 4999.0]"
23,4.299999999999999,1,"[2472.600000001752, 3715.7000000016196, 4487.700000000148, 4851.124999999953, 4966.100000000003, 4993.575, 4999.150000000001, 4999.575000000001]"
23,4.399999999999999,1,"[2490.724999999573, 3744.875000000029, 4496.600000000455, 4848.374999999947, 4963.500000000003, 4995.65, 4999.5]"
23,4.499999999999998,1,"[2515.2000000000007, 3785.3499999999985, 4527.9749999999985, 4853.374999999998, 4959.375, 4988.725, 4997.5]"
23,4.599999999999998,1,"[2519.525000000678, 3766.5750000002226, 4522.67499999955, 4860.350000000042, 4955.549999999996, 4988.125000000001, 4997.2, 4999.2]"
23,4.6999999999999975,1,"[2493.8749999980682, 3761.2499999983265, 4483.774999999707, 4840.625000000066, 4965.349999999996, 4997.075]"
23,4.799999999999997,1,"[2503.2000000019143, 3751.750000001728, 4526.37500000022, 4869.249999999953, 4974.100000000001, 4996.575000000001]"
23,4.899999999999997,1,"[2524.4499999988875, 3765.7249999993765, 4530.975000000448, 4858.974999999953, 4964.150000000002, 4989.425, 4997.0, 4999.424999999999]"
23,4.9999999999999964,1,"[2504.899999999987, 3726.5999999999876, 4506.149999999992, 4856.149999999997, 4968.649999999999, 4996.0, 4999.0, 4999.5]"
