Seed,Theta,A,Payoff
27,4.0,1,"[21212.425, 21314.824999999997, 14130.9, 8303.825, 5665.65, 5165.225, 5015.5]"
27,4.1,1,"[21520.7, 22001.824999999997, 14347.825, 8282.525, 5898.875, 5107.275]"
27,4.199999999999999,1,"[22211.874999999996, 22261.049999999996, 14442.849999999999, 8086.674999999999, 5821.525, 5162.15]"
27,4.299999999999999,1,"[22713.524999999998, 22731.774999999994, 14396.449999999999, 8561.5, 5946.349999999999, 5169.299999999999, 5041.5]"
27,4.399999999999999,1,"[23154.024999999994, 23371.024999999994, 15130.899999999998, 8397.375, 5562.299999999999, 5029.875]"
27,4.499999999999998,1,"[23264.09999999999, 23979.07499999999, 15160.499999999996, 8341.9, 5948.225, 5230.575, 5035.0]"
27,4.599999999999998,1,"[23870.69999999999, 23931.24999999999, 15386.049999999996, 8833.824999999997, 6060.4, 5209.775, 5017.9]"
27,4.6999999999999975,1,"[24236.34999999999, 24220.64999999999, 15410.149999999996, 8630.449999999997, 6021.724999999999, 5205.225]"
27,4.799999999999997,1,"[24983.79999999999, 24945.349999999984, 15491.424999999994, 8313.3, 5806.924999999999, 5139.65]"
27,4.899999999999997,1,"[25851.574999999986, 25347.32499999999, 15333.549999999996, 8439.55, 5758.924999999999, 5076.049999999999]"
27,4.9999999999999964,1,"[25829.274999999987, 25761.899999999987, 15962.924999999992, 8990.149999999996, 6103.999999999998, 5197.225, 5072.5, 5034.075]"
