Seed,Theta,A,Payoff
26,4.0,1,"[22563.75, 33998.875, 40820.85, 43727.85, 44649.45, 44905.575, 44977.5]"
26,4.1,1,"[22899.274999999998, 34569.174999999996, 41326.649999999994, 44578.25000000001, 45682.450000000004, 45972.40000000001]"
26,4.199999999999999,1,"[24008.675, 35532.72499999999, 42728.149999999994, 45664.85, 46680.475, 46957.925, 46995.375]"
26,4.299999999999999,1,"[23937.85, 36052.799999999996, 43425.57499999998, 46655.94999999998, 47664.07499999998, 47923.12499999998, 47995.19999999998]"
26,4.399999999999999,1,"[24284.824999999993, 36824.07499999998, 44375.524999999994, 47706.69999999998, 48730.349999999984, 48965.69999999998]"
26,4.499999999999998,1,"[24906.249999999993, 37326.499999999985, 45171.07499999999, 48575.575, 49685.14999999999, 49945.07499999999, 49994.99999999999]"
26,4.599999999999998,1,"[24950.299999999992, 37603.59999999998, 45462.59999999998, 49266.824999999975, 50592.299999999974, 50928.674999999974, 50984.699999999975]"
26,4.6999999999999975,1,"[25853.69999999999, 38761.22499999998, 46826.37499999998, 50429.674999999974, 51698.54999999997, 51958.399999999965, 51989.59999999996, 51989.59999999996]"
26,4.799999999999997,1,"[26000.67499999999, 39245.97499999998, 47334.449999999975, 51113.57499999997, 52390.72499999997, 52798.82499999997, 52952.29999999997, 52994.62499999997]"
26,4.899999999999997,1,"[27142.674999999985, 40529.47499999998, 48693.14999999997, 52407.674999999974, 53546.549999999974, 53908.199999999975, 53989.19999999998]"
26,4.9999999999999964,1,"[27223.89999999998, 40715.84999999998, 49291.52499999997, 53157.94999999997, 54527.37499999997, 54939.49999999997, 54994.49999999997]"
