Seed,Theta,A,Payoff
32,4.0,1,"[20858.775, 21635.6, 14382.325, 8427.95, 6055.65, 5147.0, 5015.5]"
32,4.1,1,"[21420.525, 21843.5, 14490.925, 8488.95, 5897.025, 5205.7, 5015.9]"
32,4.199999999999999,1,"[22393.925, 22501.75, 14101.05, 8018.374999999999, 5831.775, 5206.275, 5036.375, 5016.3]"
32,4.299999999999999,1,"[22824.949999999997, 22946.374999999996, 14714.899999999998, 8037.025, 5664.025000000001, 5143.65, 5053.4, 5016.7]"
32,4.399999999999999,1,"[23286.699999999997, 22874.524999999994, 14191.924999999997, 8578.925, 5902.299999999999, 5241.5, 5051.299999999999]"
32,4.499999999999998,1,"[23439.449999999993, 23619.299999999992, 15268.524999999998, 8782.949999999999, 5906.724999999999, 5212.0, 5035.0]"
32,4.599999999999998,1,"[24069.674999999992, 23976.249999999993, 15223.799999999996, 8571.999999999996, 5958.975, 5182.674999999999, 5017.9]"
32,4.6999999999999975,1,"[24714.274999999987, 24457.27499999999, 15709.749999999995, 8303.624999999998, 5710.625, 5168.549999999999, 5018.3]"
32,4.799999999999997,1,"[24798.09999999999, 24808.024999999987, 15763.749999999993, 8809.074999999999, 5990.199999999999, 5251.275, 5018.7]"
32,4.899999999999997,1,"[25435.37499999999, 25960.04999999999, 16237.549999999994, 8802.074999999997, 5869.474999999999, 5242.05, 5037.7, 5019.1]"
32,4.9999999999999964,1,"[26074.149999999987, 26017.599999999984, 15879.999999999993, 8553.699999999997, 5750.924999999999, 5155.5]"
