Seed,Theta,A,Social_Welfare
30,4.0,1,"[2476.3499999999985, 3720.074999999997, 4480.8499999999985, 4842.225000000006, 4963.5, 4993.6500000000015, 4999.074999999997]"
30,4.1,1,"[2486.3750000003893, 3713.1250000039618, 4488.050000006217, 4838.150000007241, 4964.575000007608, 4997.57500000771]"
30,4.199999999999999,1,"[2506.424999998024, 3753.9999999961983, 4524.924999999625, 4857.550000001567, 4964.475000002189, 4994.125000002357, 4998.5000000023865, 4999.500000002394]"
30,4.299999999999999,1,"[2511.82500000202, 3754.725000003822, 4518.899999999776, 4861.649999997775, 4966.724999997161, 4992.49999999701, 4998.999999996973]"
30,4.399999999999999,1,"[2493.424999999108, 3758.424999995419, 4520.924999993207, 4857.7749999922235, 4970.074999991892, 4996.999999991815, 4998.999999991807]"
30,4.499999999999998,1,"[2534.8499999999985, 3776.4249999999956, 4531.2249999999985, 4864.575000000004, 4971.949999999997, 4995.1500000000015]"
30,4.599999999999998,1,"[2510.2500000012005, 3778.0750000048865, 4536.625000007072, 4859.100000008017, 4963.000000008316, 4996.000000008418]"
30,4.6999999999999975,1,"[2561.149999997757, 3817.924999998322, 4563.625000002656, 4882.500000004518, 4974.000000005042, 4997.000000005173]"
30,4.799999999999997,1,"[2507.7250000021704, 3734.225000001621, 4494.699999997189, 4845.649999995141, 4974.724999994389, 4998.499999994245]"
30,4.899999999999997,1,"[2504.5499999984168, 3784.89999999469, 4554.874999992448, 4878.124999991509, 4970.724999991238, 4993.574999991171]"
30,4.9999999999999964,1,"[2512.399999999987, 3806.724999999984, 4524.299999999981, 4856.074999999975, 4969.074999999975, 4994.999999999978, 4998.499999999978, 4999.499999999978]"
