Seed,Theta,A,Payoff
7,4.0,1,"[21426.324999999997, 21389.75, 13881.9, 8096.175, 5696.8, 5235.15, 5057.0]"
7,4.1,1,"[21597.725, 22276.95, 14042.649999999998, 7949.725, 5670.175, 5118.299999999999, 5011.875]"
7,4.199999999999999,1,"[22357.924999999996, 22356.299999999996, 14051.849999999999, 8330.099999999999, 5738.275, 5036.375]"
7,4.299999999999999,1,"[22527.374999999996, 22743.574999999997, 14853.599999999999, 8479.175000000001, 5845.450000000001, 5190.450000000001, 5020.5]"
7,4.399999999999999,1,"[22878.849999999995, 23444.799999999996, 15398.224999999995, 8673.149999999998, 6012.375, 5261.95, 5054.35, 5037.8]"
7,4.499999999999998,1,"[23480.574999999993, 23438.699999999993, 15346.574999999997, 8311.949999999999, 5883.375, 5297.725, 5078.075]"
7,4.599999999999998,1,"[24227.499999999993, 24021.32499999999, 14909.474999999995, 8120.949999999997, 5769.325, 5080.3]"
7,4.6999999999999975,1,"[24694.49999999999, 24479.29999999999, 15455.074999999993, 8563.374999999998, 5911.35, 5113.65]"
7,4.799999999999997,1,"[25052.724999999988, 24724.69999999999, 15901.099999999991, 8700.224999999999, 5770.45, 5097.525, 5013.975]"
7,4.899999999999997,1,"[25265.124999999985, 25256.84999999999, 16480.549999999996, 9113.699999999997, 5924.0, 5154.775, 5071.0, 5019.1]"
7,4.9999999999999964,1,"[25830.92499999998, 25732.224999999984, 16307.249999999993, 8403.424999999997, 6153.2249999999985, 5401.575, 5097.0, 5039.0]"
