Seed,Theta,A,Social_Welfare
3,4.0,1,"[2532.2750000000015, 3805.2249999999985, 4557.5250000000015, 4869.049999999999, 4964.125, 4986.0, 4996.075]"
3,4.1,1,"[2483.2999999999192, 3739.9749999994747, 4484.049999999537, 4855.650000000047, 4964.999999999998, 4995.0, 4999.5]"
3,4.199999999999999,1,"[2489.0999999982814, 3695.2999999984495, 4482.249999999942, 4830.750000000064, 4957.924999999995, 4992.15]"
3,4.299999999999999,1,"[2491.9250000017455, 3730.1750000015745, 4483.600000000099, 4828.924999999937, 4950.000000000007, 4986.499999999999, 4994.5, 4997.5, 4999.0]"
3,4.399999999999999,1,"[2524.1999999995205, 3739.2500000000655, 4474.550000000474, 4829.074999999941, 4956.675000000001, 4991.45, 4998.075]"
3,4.499999999999998,1,"[2459.0749999999935, 3676.0750000000007, 4469.374999999998, 4842.0999999999985, 4958.375, 4993.65, 4998.5]"
3,4.599999999999998,1,"[2501.1000000007334, 3735.3500000004206, 4501.649999999514, 4861.650000000042, 4964.999999999997, 4990.575, 4998.0, 4999.5]"
3,4.6999999999999975,1,"[2451.324999998138, 3701.399999998237, 4473.1749999997155, 4824.8500000000695, 4951.299999999993, 4988.150000000001, 4997.575000000001, 4999.5]"
3,4.799999999999997,1,"[2513.1500000019187, 3756.3250000016887, 4499.650000000222, 4842.224999999934, 4962.0750000000035, 4991.150000000001, 4999.0]"
3,4.899999999999997,1,"[2533.6999999988366, 3783.8749999993997, 4525.07500000047, 4861.79999999995, 4966.650000000003, 4993.075]"
3,4.9999999999999964,1,"[2461.3999999999905, 3702.0999999999876, 4478.324999999992, 4842.699999999998, 4955.624999999998, 4992.924999999999, 4998.5]"
