Seed,Theta,A,Payoff
13,4.0,1,"[22091.800000000003, 33394.375, 40446.125, 43605.899999999994, 44680.95, 44937.15, 44995.575]"
13,4.1,1,"[22917.275, 34731.05, 41800.5, 44840.575000000004, 45746.925, 45945.02500000001, 45991.05000000001]"
13,4.199999999999999,1,"[23608.674999999996, 35427.87499999999, 42535.0, 45688.7, 46723.0, 46981.2]"
13,4.299999999999999,1,"[24363.674999999996, 36132.84999999999, 43281.224999999984, 46570.124999999985, 47659.19999999998, 47937.59999999998, 47990.39999999998]"
13,4.399999999999999,1,"[24554.049999999996, 36886.749999999985, 44104.69999999998, 47495.84999999999, 48647.04999999999, 48921.52499999999, 48990.19999999998]"
13,4.499999999999998,1,"[25266.32499999999, 37350.29999999999, 44845.09999999999, 48459.84999999999, 49585.14999999999, 49920.075, 49985.075]"
13,4.599999999999998,1,"[24943.97499999999, 37949.099999999984, 45756.549999999974, 49424.09999999998, 50642.924999999974, 50954.02499999997]"
13,4.6999999999999975,1,"[26398.59999999999, 39425.94999999998, 47241.84999999998, 50466.524999999965, 51652.149999999965, 51911.67499999996, 51974.22499999996, 51994.874999999956]"
13,4.799999999999997,1,"[26133.649999999987, 39483.37499999998, 47556.799999999974, 51256.62499999997, 52565.44999999997, 52915.14999999997, 52989.399999999965]"
13,4.899999999999997,1,"[26826.29999999999, 40283.82499999998, 48827.19999999997, 52628.799999999974, 53789.42499999998, 53946.074999999975, 53972.99999999998]"
13,4.9999999999999964,1,"[27658.29999999998, 41359.174999999974, 49868.49999999997, 53460.22499999997, 54675.49999999997, 54944.99999999997, 54994.49999999997]"
