Seed,Theta,A,Social_Welfare
23,4.0,1,"[2537.125, 3787.449999999997, 4545.8499999999985, 4856.850000000006, 4964.149999999994, 4990.5]"
23,4.1,1,"[2516.875000000484, 3778.425000004154, 4520.575000006313, 4859.375000007298, 4968.000000007618, 4996.575000007702, 4999.000000007705]"
23,4.199999999999999,1,"[2518.0999999980013, 3757.1749999961976, 4517.924999999581, 4854.1250000015425, 4968.775000002213, 4991.000000002343, 4999.000000002394]"
23,4.299999999999999,1,"[2472.6000000019594, 3732.250000003791, 4497.849999999904, 4845.374999997875, 4958.424999997216, 4992.87499999701]"
23,4.399999999999999,1,"[2490.7249999991254, 3725.549999995521, 4490.949999993296, 4840.599999992279, 4958.874999991931, 4988.724999991835, 4998.649999991809]"
23,4.499999999999998,1,"[2515.2000000000007, 3790.7999999999956, 4517.3499999999985, 4861.5999999999985, 4973.950000000004, 4998.5, 4999.5]"
23,4.599999999999998,1,"[2519.52500000122, 3759.250000004824, 4528.200000007055, 4858.450000008015, 4963.225000008315, 4987.500000008389, 4994.500000008418, 4998.000000008426]"
23,4.6999999999999975,1,"[2493.8749999978463, 3758.7499999980137, 4510.000000002365, 4857.20000000437, 4969.350000005019, 4991.275000005146, 4997.425000005176]"
23,4.799999999999997,1,"[2503.2000000021653, 3756.4000000014785, 4530.149999996982, 4874.999999994972, 4976.074999994373, 4996.574999994249]"
23,4.899999999999997,1,"[2524.4499999983564, 3777.4249999947133, 4517.574999992554, 4869.999999991531, 4976.024999991227, 4998.574999991157]"
23,4.9999999999999964,1,"[2504.899999999987, 3762.1499999999796, 4531.124999999978, 4871.999999999978, 4971.574999999975, 4996.0749999999825, 4999.499999999978]"
