Seed,Theta,A,Social_Welfare
9,4.0,1,"[2511.2000000000007, 3777.175000000003, 4519.9000000000015, 4850.024999999994, 4957.0, 4989.425000000003, 4997.574999999997, 4999.5]"
9,4.1,1,"[2512.0750000004664, 3749.250000004071, 4530.625000006337, 4868.1750000073225, 4965.500000007611, 4994.925000007701]"
9,4.199999999999999,1,"[2513.9499999980108, 3760.674999996194, 4531.5249999996595, 4863.850000001599, 4967.275000002206, 4994.500000002365, 4999.500000002394]"
9,4.299999999999999,1,"[2523.0750000020307, 3796.9750000038803, 4549.099999999598, 4867.474999997743, 4964.124999997184, 4992.6749999970125, 4998.999999996973]"
9,4.399999999999999,1,"[2510.47499999906, 3744.999999995467, 4497.774999993271, 4841.424999992269, 4959.924999991927, 4992.074999991826, 4999.074999991804]"
9,4.499999999999998,1,"[2476.4999999999964, 3712.2999999999956, 4475.949999999997, 4846.2249999999985, 4958.949999999997, 4990.999999999993, 4998.999999999993]"
9,4.599999999999998,1,"[2515.2750000012093, 3788.425000004907, 4540.325000007098, 4857.65000000802, 4956.7250000083, 4988.150000008391, 4998.000000008426]"
9,4.6999999999999975,1,"[2510.2249999978267, 3779.049999998111, 4523.275000002432, 4868.825000004435, 4974.425000005045, 4995.075000005163, 4998.500000005188]"
9,4.799999999999997,1,"[2522.0750000021944, 3773.775000001391, 4540.824999996912, 4864.824999995035, 4974.724999994389, 4996.149999994253, 4998.999999994245]"
9,4.899999999999997,1,"[2476.2999999985004, 3755.4749999947744, 4513.149999992565, 4862.124999991553, 4972.599999991231, 4997.574999991157]"
9,4.9999999999999964,1,"[2501.649999999987, 3765.524999999987, 4511.949999999975, 4854.574999999975, 4965.424999999981, 4991.924999999981]"
