Seed,Theta,A,Social_Welfare
46,4.0,1,"[2503.75, 3757.324999999997, 4519.375, 4856.6, 4973.5, 4994.5]"
46,4.1,1,"[2516.3499999999694, 3777.7999999994972, 4538.824999999621, 4873.450000000039, 4971.749999999998, 4992.525000000001, 4999.5]"
46,4.199999999999999,1,"[2504.974999998245, 3742.0749999984837, 4514.999999999973, 4846.450000000052, 4962.149999999998, 4987.575, 4997.0, 4999.575]"
46,4.299999999999999,1,"[2491.2250000017557, 3740.62500000159, 4510.450000000048, 4851.724999999955, 4968.500000000003, 4993.725, 4998.575, 4999.0, 4999.575000000001]"
46,4.399999999999999,1,"[2489.6749999995736, 3739.824999999997, 4496.9750000004515, 4850.549999999948, 4965.225000000003, 4994.575, 4999.5]"
46,4.499999999999998,1,"[2515.1749999999993, 3739.449999999997, 4483.7249999999985, 4837.775, 4959.35, 4991.075, 4997.425, 4999.5]"
46,4.599999999999998,1,"[2474.675000000614, 3716.275000000358, 4518.574999999566, 4856.800000000047, 4968.849999999997, 4993.999999999999, 4998.0, 4999.0]"
46,4.6999999999999975,1,"[2485.7249999980777, 3741.424999998235, 4503.899999999754, 4861.875000000047, 4973.224999999997, 4994.999999999999, 4999.5]"
46,4.799999999999997,1,"[2539.525000001955, 3795.3750000016626, 4529.175000000119, 4852.374999999942, 4966.000000000004, 4993.575, 4998.5]"
46,4.899999999999997,1,"[2489.274999998943, 3734.8249999992404, 4508.075000000486, 4860.574999999949, 4969.650000000003, 4996.0, 4999.0, 4999.5]"
46,4.9999999999999964,1,"[2480.124999999989, 3751.1499999999905, 4502.049999999994, 4848.9249999999965, 4969.65, 4998.0]"
