Seed,Theta,A,Social_Welfare
27,4.0,1,"[2492.4249999999993, 3738.824999999997, 4494.9, 4851.825000000001, 4973.65, 4993.225, 4999.5]"
27,4.1,1,"[2472.0999999999185, 3715.824999999644, 4491.424999999554, 4846.7250000000495, 4964.074999999996, 4996.575]"
27,4.199999999999999,1,"[2522.274999998255, 3730.6499999984553, 4505.649999999947, 4856.875000000035, 4964.724999999997, 4994.15]"
27,4.299999999999999,1,"[2516.425000001782, 3755.8750000015716, 4506.450000000041, 4837.699999999944, 4961.650000000003, 4992.999999999999, 4998.5]"
27,4.399999999999999,1,"[2496.024999999536, 3742.6249999998763, 4496.100000000479, 4864.174999999952, 4977.1, 4999.075]"
27,4.499999999999998,1,"[2460.599999999995, 3706.5749999999935, 4508.999999999998, 4858.9, 4962.725, 4992.075, 4999.0]"
27,4.599999999999998,1,"[2471.500000000662, 3728.050000000283, 4497.8499999995165, 4841.025000000052, 4960.999999999998, 4993.575, 4999.5]"
27,4.6999999999999975,1,"[2475.349999998114, 3742.749999998312, 4506.1499999998, 4851.650000000051, 4964.224999999995, 4993.725]"
27,4.799999999999997,1,"[2510.2000000019325, 3758.150000001733, 4533.025000000194, 4876.49999999996, 4971.725000000001, 4995.65]"
27,4.899999999999997,1,"[2532.4749999987835, 3831.4249999993226, 4553.550000000438, 4872.349999999956, 4974.925000000002, 4997.65]"
27,4.9999999999999964,1,"[2499.2749999999905, 3741.8999999999905, 4502.924999999994, 4845.149999999997, 4958.999999999998, 4992.225, 4997.5, 4999.075]"
