Seed,Theta,A,Cost
25,4.0,1,"[18528.0, 17556.0, 9748.0, 3740.0, 988.0, 216.0, 44.0]"
25,4.1,1,"[18962.500000000113, 18343.400000000333, 9799.000000000442, 3480.8999999999496, 877.4000000000032, 131.19999999999993, 16.4]"
25,4.199999999999999,1,"[19504.80000000171, 18135.600000001472, 10080.000000000076, 3431.3999999999555, 1041.6000000000047, 247.79999999999973, 33.599999999999994]"
25,4.299999999999999,1,"[19986.39999999825, 18808.19999999845, 10031.899999999934, 3573.3000000000493, 890.099999999997, 163.40000000000003, 17.199999999999996]"
25,4.399999999999999,1,"[20763.600000000493, 19531.600000000086, 10445.599999999535, 3603.6000000000495, 1011.9999999999964, 237.6000000000002, 65.99999999999997]"
25,4.499999999999998,1,"[21086.999999999996, 19907.999999999996, 10529.999999999998, 4009.4999999999995, 904.4999999999999, 152.99999999999997, 17.999999999999993]"
25,4.599999999999998,1,"[21716.599999999227, 19963.99999999978, 10258.00000000043, 3288.9999999999586, 791.2000000000023, 105.7999999999999]"
25,4.6999999999999975,1,"[22052.400000001922, 20675.30000000171, 10824.100000000184, 3642.4999999999523, 874.2000000000027, 183.29999999999987]"
25,4.799999999999997,1,"[22425.599999998063, 21273.599999998238, 11356.79999999974, 3921.600000000057, 1060.7999999999956, 336.0000000000004, 38.39999999999998]"
25,4.899999999999997,1,"[22829.100000001057, 21427.70000000064, 11367.999999999514, 3817.100000000048, 1102.499999999998, 210.69999999999996, 19.599999999999987]"
25,4.9999999999999964,1,"[23384.999999999996, 22049.999999999996, 12554.999999999998, 4569.999999999999, 1139.9999999999998, 259.99999999999994, 19.999999999999986]"
